transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label
T5495,U4464,23748.02,Transfer,NetBanking,Android,Mumbai,1793,12,0,14714.79,0,0.674,8,0
T5496,U3961,16722.14,Payment,Card,iOS,Bangalore,374,23,2,3938.3,0,0.065,1,0
T5497,U6262,28986.7,Withdrawal,UPI,Web,Mumbai,426,1,1,7766.47,0,0.644,2,0
T5498,U1813,44455.58,Transfer,NetBanking,Web,Hyderabad,1542,11,2,29535.13,0,0.498,2,0
T5499,U5546,28486.78,Withdrawal,Card,iOS,Bangalore,1645,3,2,22725.03,0,0.839,2,1
T5500,U9102,31604.53,Payment,Wallet,Web,Chennai,30,8,1,14512.0,0,0.793,3,0
T5501,U6004,25961.45,Payment,NetBanking,Android,Bangalore,623,19,0,6858.37,0,0.413,6,0
T5502,U7972,2605.72,Withdrawal,Wallet,Android,Bangalore,526,22,3,17246.09,0,0.976,3,1
T5503,U5456,11681.28,Transfer,UPI,iOS,Bangalore,1993,4,4,7033.07,0,0.587,7,0
T5504,U6629,24625.49,Payment,Card,Web,Bangalore,1230,9,3,5873.95,0,0.964,3,1
T5505,U8299,15546.25,Transfer,UPI,iOS,Bangalore,670,5,4,2903.32,0,0.719,6,0
T5506,U1207,9129.09,Transfer,Card,Web,Hyderabad,1378,0,1,10441.01,0,0.408,2,0
T5507,U8394,25231.44,Withdrawal,Card,Web,Bangalore,339,19,1,16297.52,0,0.234,2,0
T5508,U5389,16174.35,Payment,Wallet,Web,Hyderabad,387,4,2,4863.9,0,0.465,3,0
T5509,U4440,12942.48,Withdrawal,UPI,Android,Bangalore,1244,5,1,6093.02,0,0.936,8,0
T5510,U9467,23226.07,Payment,Wallet,Web,Bangalore,169,21,4,11795.06,0,0.13,9,0
T5511,U9989,6707.55,Withdrawal,Wallet,Android,Hyderabad,667,20,3,14737.0,0,0.46,2,0
T5512,U3043,46390.9,Payment,Wallet,Web,Bangalore,1603,18,3,22892.27,0,0.347,7,0
T5513,U7857,43391.72,Payment,UPI,iOS,Delhi,363,10,3,17042.18,0,0.867,1,0
T5514,U1701,35395.65,Payment,Card,Android,Bangalore,1273,14,3,18569.26,0,0.804,4,0
T5515,U3935,5355.38,Transfer,Card,Android,Chennai,88,1,2,20916.69,0,0.552,6,0
T5516,U5613,38805.07,Transfer,UPI,Android,Hyderabad,161,14,3,13584.39,0,0.415,7,0
T5517,U5027,40407.47,Withdrawal,Card,iOS,Bangalore,526,6,4,10359.69,1,0.684,3,0
T5518,U2661,38399.84,Withdrawal,UPI,Android,Bangalore,392,16,2,24032.58,0,0.953,3,0
T5519,U7782,5742.6,Payment,UPI,iOS,Hyderabad,702,11,2,24866.78,0,0.101,5,0
T5520,U8628,32213.2,Payment,Card,Web,Mumbai,361,11,2,4704.06,0,0.899,3,0
T5521,U1251,41724.52,Transfer,NetBanking,Web,Delhi,1234,4,1,28605.75,0,0.294,9,0
T5522,U5672,28888.8,Transfer,Wallet,iOS,Delhi,960,19,2,27904.69,0,0.004,2,0
T5523,U2435,32338.05,Transfer,UPI,Android,Bangalore,142,6,4,26139.25,0,0.741,7,0
T5524,U1333,22945.26,Withdrawal,UPI,Android,Hyderabad,1998,1,3,12737.49,1,0.788,7,0
T5525,U1245,26458.93,Transfer,NetBanking,iOS,Chennai,643,12,1,25281.13,0,0.305,3,0
T5526,U2599,1767.12,Withdrawal,UPI,Web,Bangalore,178,23,3,18878.95,0,0.778,8,0
T5527,U5090,31966.2,Transfer,UPI,iOS,Delhi,875,8,0,6241.3,0,0.798,3,0
T5528,U8710,4118.29,Transfer,Card,Android,Bangalore,400,14,1,23269.0,0,0.675,5,0
T5529,U4392,21778.98,Payment,Card,Android,Hyderabad,1891,14,4,12242.24,0,0.039,1,0
T5530,U8530,14668.12,Withdrawal,NetBanking,Android,Chennai,1418,0,1,8835.72,0,0.667,4,0
T5531,U6668,27294.13,Transfer,UPI,Android,Mumbai,829,20,2,26360.94,0,0.932,2,0
T5532,U9036,6714.15,Payment,Wallet,Web,Chennai,107,19,1,25882.09,0,0.62,5,0
T5533,U7030,34597.59,Withdrawal,Card,Web,Bangalore,1827,20,2,25944.76,0,0.367,4,0
T5534,U4793,39760.83,Withdrawal,Wallet,Web,Delhi,1410,2,3,25799.75,0,0.563,4,0
T5535,U6556,8209.55,Transfer,Wallet,Android,Hyderabad,1001,0,1,16671.45,0,0.993,4,0
T5536,U6050,5260.44,Withdrawal,NetBanking,Android,Bangalore,1992,18,1,18545.92,0,0.473,5,0
T5537,U2029,7318.5,Payment,NetBanking,Android,Mumbai,789,19,4,28471.08,0,0.842,9,0
T5538,U2893,43862.52,Payment,UPI,iOS,Hyderabad,1871,12,0,3967.3,0,0.139,9,0
T5539,U7602,26433.05,Withdrawal,NetBanking,Android,Hyderabad,349,14,1,24207.22,0,0.056,4,0
T5540,U5240,23389.69,Payment,Card,Web,Hyderabad,1564,12,3,15835.41,0,0.39,9,0
T5541,U5606,5380.26,Withdrawal,UPI,Web,Bangalore,141,17,2,29354.39,0,0.138,8,0
T5542,U7483,32495.32,Payment,UPI,Web,Mumbai,1641,16,3,19212.79,0,0.331,5,0
T5543,U6951,43406.58,Withdrawal,Wallet,iOS,Bangalore,219,0,4,4960.07,0,0.715,8,0
T5544,U6542,41417.88,Withdrawal,Wallet,Web,Hyderabad,1038,14,1,24483.18,0,0.445,7,1
T5545,U1152,31321.43,Withdrawal,Wallet,iOS,Hyderabad,386,23,0,20212.88,0,0.321,2,0
T5546,U7237,3810.17,Payment,UPI,iOS,Delhi,649,3,0,4552.94,0,0.892,8,0
T5547,U7516,5664.23,Withdrawal,NetBanking,iOS,Chennai,1087,1,1,368.87,1,0.009,9,0
T5548,U1906,2512.98,Withdrawal,NetBanking,Android,Bangalore,1531,18,0,16355.05,0,0.814,2,0
T5549,U4785,12911.09,Transfer,NetBanking,Android,Mumbai,1231,7,3,7320.52,0,0.621,2,0
T5550,U9241,6826.29,Transfer,UPI,Web,Hyderabad,450,21,2,26030.52,0,0.046,9,0
T5551,U6955,13039.4,Withdrawal,UPI,Web,Bangalore,1751,15,1,7602.81,0,0.034,1,0
T5552,U6515,19283.65,Transfer,UPI,iOS,Chennai,1213,7,2,19919.4,0,0.172,3,0
T5553,U3268,47151.99,Withdrawal,UPI,Android,Bangalore,250,9,0,10419.39,1,0.977,3,0
T5554,U3178,30538.28,Transfer,UPI,Web,Chennai,1819,15,4,10574.51,0,0.086,6,0
T5555,U8481,41756.94,Payment,NetBanking,Web,Bangalore,1353,4,2,5536.26,0,0.739,7,0
T5556,U7451,35532.06,Payment,UPI,Android,Delhi,510,18,4,15131.38,0,0.402,3,0
T5557,U4140,5669.53,Withdrawal,NetBanking,iOS,Bangalore,1683,5,3,17420.22,0,0.237,8,0
T5558,U6178,36809.22,Withdrawal,UPI,Web,Delhi,32,9,4,17472.31,0,0.575,2,0
T5559,U9389,13791.19,Payment,NetBanking,Web,Chennai,641,23,2,25712.64,0,0.368,3,0
T5560,U1822,31973.44,Payment,Card,Android,Hyderabad,1660,4,2,19605.18,0,0.31,2,0
T5561,U5841,17081.05,Transfer,Card,Android,Hyderabad,1026,20,1,22233.11,1,0.24,2,0
T5562,U9116,49883.73,Withdrawal,NetBanking,iOS,Bangalore,1627,18,4,9771.1,0,0.458,6,0
T5563,U4083,13214.4,Payment,Card,iOS,Mumbai,1741,18,3,12678.5,0,0.17,3,0
T5564,U7172,13992.57,Payment,Card,Web,Bangalore,1213,12,1,646.95,0,0.852,3,0
T5565,U5171,46537.08,Withdrawal,NetBanking,iOS,Delhi,1897,14,1,2465.37,1,0.592,9,0
T5566,U8956,1280.99,Transfer,UPI,Web,Delhi,184,7,3,11615.08,0,0.063,1,0
T5567,U4983,34849.61,Transfer,UPI,Web,Chennai,207,10,1,6371.04,0,0.457,9,0
T5568,U3394,36280.05,Transfer,NetBanking,Android,Bangalore,1571,0,3,24407.49,0,0.63,2,0
T5569,U5731,41827.11,Transfer,Wallet,Web,Chennai,1487,3,0,20326.95,0,0.862,2,0
T5570,U7623,48723.24,Payment,Wallet,Android,Mumbai,108,21,1,29112.13,0,0.023,5,0
T5571,U8456,48781.32,Withdrawal,Card,Web,Hyderabad,754,21,2,26622.32,0,0.456,6,0
T5572,U2510,3310.57,Withdrawal,Wallet,Web,Hyderabad,1460,12,0,29332.06,0,0.706,8,0
T5573,U8536,41100.87,Payment,Card,Web,Bangalore,462,6,1,11021.73,0,0.196,1,1
T5574,U9700,32333.18,Payment,UPI,iOS,Chennai,1224,6,3,14582.85,0,0.221,5,0
T5575,U2853,32384.74,Payment,NetBanking,iOS,Chennai,983,5,0,11241.51,0,0.49,8,0
T5576,U6213,6461.08,Withdrawal,UPI,Android,Mumbai,1611,7,0,28932.74,0,0.884,2,0
T5577,U1550,32526.85,Withdrawal,NetBanking,Web,Chennai,1791,11,2,12140.99,0,0.398,9,0
T5578,U4969,49125.0,Withdrawal,Wallet,Android,Delhi,508,23,1,3591.18,0,0.484,4,0
T5579,U1895,45595.34,Transfer,UPI,Android,Delhi,1649,17,1,7590.25,0,0.636,7,0
T5580,U4013,21984.58,Payment,UPI,Web,Delhi,1224,22,3,12802.12,0,0.311,1,0
T5581,U3147,2045.4,Payment,Card,iOS,Bangalore,150,14,0,18129.52,0,0.867,2,0
T5582,U9568,18146.56,Payment,NetBanking,iOS,Delhi,1724,15,2,18580.79,0,0.962,1,1
T5583,U1212,41328.2,Withdrawal,Wallet,Android,Delhi,782,0,3,22787.63,1,0.65,8,0
T5584,U6031,35089.88,Payment,UPI,iOS,Hyderabad,184,9,3,19471.22,0,0.638,1,0
T5585,U9154,22994.22,Payment,NetBanking,Web,Bangalore,429,14,2,14796.87,0,0.674,9,0
T5586,U5914,2802.32,Transfer,Wallet,Web,Delhi,685,23,1,1002.13,0,0.194,7,0
T5587,U3940,21373.39,Withdrawal,UPI,iOS,Mumbai,1467,12,2,20881.35,0,0.732,5,0
T5588,U5439,23477.8,Payment,NetBanking,iOS,Delhi,1473,18,1,2655.2,0,0.347,1,0
T5589,U8598,46431.35,Withdrawal,Card,Android,Bangalore,1564,12,4,14117.46,0,0.993,4,0
T5590,U5132,32072.25,Withdrawal,UPI,iOS,Chennai,541,8,0,26902.25,0,0.752,3,0
T5591,U8233,15617.06,Withdrawal,NetBanking,Android,Hyderabad,927,20,2,17946.68,0,0.584,7,0
T5592,U3069,26289.65,Transfer,Wallet,Web,Hyderabad,1832,15,3,6049.05,0,0.912,1,0
T5593,U8917,3349.46,Withdrawal,Wallet,Web,Bangalore,370,22,1,24257.95,0,0.97,4,0
T5594,U5443,48629.78,Withdrawal,Card,Web,Delhi,1784,13,0,9082.23,0,0.818,5,0
T5595,U4190,18034.99,Withdrawal,UPI,iOS,Mumbai,455,22,0,17360.4,0,0.757,3,0
T5596,U5144,23919.47,Payment,Card,iOS,Delhi,565,8,2,19111.88,0,0.061,5,0
T5597,U6566,17796.43,Transfer,NetBanking,iOS,Delhi,717,17,3,21960.53,0,0.706,4,0
T5598,U5749,34141.46,Payment,Wallet,Android,Mumbai,1740,3,2,2042.98,0,0.336,5,0
T5599,U8684,33128.5,Transfer,Card,Android,Hyderabad,1390,11,3,25642.59,0,0.93,9,0
T5600,U3870,35780.35,Transfer,UPI,Android,Delhi,1890,23,4,3504.12,1,0.612,8,0
T5601,U3668,13443.75,Withdrawal,NetBanking,Web,Chennai,570,4,2,2926.56,0,0.371,8,0
T5602,U4868,15817.64,Withdrawal,UPI,Android,Chennai,1006,10,1,13760.85,0,0.339,2,0
T5603,U3995,6306.3,Payment,Card,iOS,Bangalore,68,4,2,11228.23,0,0.555,3,0
T5604,U9122,32792.72,Transfer,Wallet,iOS,Bangalore,1677,18,2,1732.95,0,0.491,4,0
T5605,U9282,2037.87,Withdrawal,Wallet,Web,Mumbai,894,20,4,5063.42,0,0.391,1,0
T5606,U7250,29904.23,Withdrawal,Card,iOS,Mumbai,1200,6,4,13232.48,1,0.208,9,0
T5607,U9614,43491.31,Withdrawal,UPI,iOS,Bangalore,1680,3,2,24889.26,0,0.796,2,1
T5608,U4696,44547.07,Withdrawal,UPI,iOS,Delhi,976,7,3,3727.0,0,0.433,2,0
T5609,U8019,22479.44,Payment,UPI,Android,Hyderabad,954,5,4,3225.46,1,0.099,8,1
T5610,U7099,22992.22,Payment,UPI,Android,Chennai,1634,5,4,24164.4,0,0.085,9,0
T5611,U3713,3894.61,Withdrawal,Wallet,iOS,Mumbai,1816,21,3,14820.23,0,0.238,1,0
T5612,U8511,33554.71,Withdrawal,UPI,iOS,Bangalore,272,3,0,10871.45,1,0.552,2,0
T5613,U5887,41071.91,Withdrawal,Card,iOS,Chennai,1464,13,4,13894.47,0,0.148,5,0
T5614,U5059,12270.52,Withdrawal,Card,iOS,Mumbai,1661,2,4,12384.32,0,0.215,9,0
T5615,U1300,21093.98,Withdrawal,Card,Android,Mumbai,205,9,3,23478.64,0,0.502,5,0
T5616,U7134,41950.02,Transfer,Card,Web,Delhi,363,21,3,378.89,0,0.218,7,0
T5617,U7357,43862.17,Transfer,UPI,iOS,Mumbai,895,5,2,13051.44,0,0.858,6,0
T5618,U8282,12196.84,Transfer,Wallet,Android,Hyderabad,950,17,2,4849.75,0,0.59,6,0
T5619,U7744,27551.0,Transfer,NetBanking,iOS,Mumbai,1653,9,0,9317.75,0,0.086,2,0
T5620,U6288,9665.03,Withdrawal,UPI,Web,Hyderabad,1907,8,0,3453.92,0,0.14,8,1
T5621,U2418,5138.84,Transfer,NetBanking,Android,Delhi,924,15,0,12866.94,0,0.195,6,0
T5622,U8780,45560.47,Transfer,Wallet,Android,Hyderabad,56,19,1,19334.52,0,0.63,4,0
T5623,U8608,41034.35,Payment,UPI,Web,Chennai,762,3,3,19881.64,1,0.106,7,0
T5624,U7245,38013.74,Transfer,NetBanking,Web,Mumbai,1342,10,4,23922.64,0,0.043,9,0
T5625,U1132,2485.88,Transfer,Wallet,Android,Bangalore,239,11,3,24468.84,0,0.728,7,1
T5626,U7141,42194.25,Withdrawal,NetBanking,Web,Bangalore,1444,23,3,17972.23,0,0.478,6,0
T5627,U2444,21930.3,Transfer,Card,iOS,Hyderabad,1934,18,0,10659.18,0,0.849,2,0
T5628,U3342,17152.64,Transfer,Card,Web,Delhi,766,9,3,1634.33,0,0.793,3,0
T5629,U9955,27346.49,Withdrawal,Wallet,Web,Hyderabad,325,6,1,1172.51,0,0.274,7,0
T5630,U6811,4613.09,Transfer,Wallet,Android,Hyderabad,771,6,4,3486.57,0,0.192,1,0
T5631,U5119,37844.5,Withdrawal,NetBanking,Web,Hyderabad,1110,17,0,29516.56,0,0.516,1,0
T5632,U1592,29142.63,Transfer,Wallet,Android,Chennai,71,2,2,23600.73,1,0.08,3,0
T5633,U2423,9370.18,Payment,Card,iOS,Chennai,1604,11,4,12205.68,0,0.633,5,0
T5634,U6185,9452.2,Payment,Card,Web,Hyderabad,247,13,2,14039.41,0,0.012,3,0
T5635,U9826,9253.22,Transfer,UPI,Web,Delhi,1734,19,2,22147.7,0,0.803,9,0
T5636,U4362,2897.27,Payment,NetBanking,Android,Mumbai,1601,1,3,15480.58,0,0.891,7,0
T5637,U5453,29410.53,Withdrawal,Wallet,Android,Bangalore,87,8,4,10876.45,0,0.996,2,0
T5638,U7949,42025.39,Transfer,Wallet,Web,Chennai,743,9,1,10551.86,0,0.344,3,1
T5639,U3791,924.04,Withdrawal,Wallet,Android,Mumbai,568,5,3,6368.29,0,0.562,3,0
T5640,U7358,2497.78,Payment,NetBanking,Web,Chennai,953,16,2,26579.79,0,0.863,9,0
T5641,U6262,28659.88,Withdrawal,Card,iOS,Chennai,659,14,4,12483.2,0,0.462,7,0
T5642,U1414,40983.81,Payment,Wallet,Web,Chennai,1449,0,3,22595.65,0,0.329,3,0
T5643,U4929,16370.61,Payment,Wallet,iOS,Hyderabad,1994,23,4,17255.49,0,0.049,1,0
T5644,U8609,17513.24,Payment,Card,iOS,Hyderabad,1057,21,0,22647.4,0,0.394,4,0
T5645,U7999,29837.51,Withdrawal,Wallet,Android,Chennai,1062,12,1,9695.21,0,0.079,5,0
T5646,U9108,13746.93,Payment,UPI,Android,Chennai,1524,9,1,22585.06,0,0.363,9,0
T5647,U9917,1379.09,Transfer,Card,Android,Bangalore,1168,11,1,23720.05,0,0.343,4,0
T5648,U2167,36774.66,Payment,Card,Android,Mumbai,360,22,2,3217.97,1,0.647,2,0
T5649,U3077,31301.21,Transfer,Card,Web,Mumbai,922,21,2,2834.77,0,0.366,1,0
T5650,U1196,29058.76,Transfer,UPI,iOS,Delhi,359,15,1,29566.32,0,0.384,5,0
T5651,U7129,37097.12,Transfer,Card,Web,Delhi,1314,1,4,3626.82,0,0.286,3,0
T5652,U2643,33777.78,Transfer,NetBanking,iOS,Delhi,485,2,0,20576.74,0,0.608,9,0
T5653,U1791,10333.81,Withdrawal,NetBanking,iOS,Hyderabad,301,7,2,22459.62,0,0.389,3,0
T5654,U1213,17656.43,Transfer,NetBanking,iOS,Hyderabad,1222,19,3,1998.97,0,0.949,3,0
T5655,U7531,6349.2,Payment,Card,Web,Bangalore,1616,14,3,22420.68,0,0.892,2,1
T5656,U5547,6536.36,Transfer,Card,Android,Hyderabad,1452,23,2,12643.5,0,0.237,3,0
T5657,U8184,33825.98,Payment,Card,Web,Delhi,897,18,1,8312.75,0,0.404,9,0
T5658,U9744,42937.08,Withdrawal,UPI,iOS,Chennai,477,17,4,19993.39,0,0.635,7,0
T5659,U9651,48138.49,Transfer,NetBanking,Web,Delhi,1239,22,0,25010.42,1,0.016,2,0
T5660,U2180,31435.94,Payment,Wallet,iOS,Bangalore,1275,0,3,17226.56,1,0.227,3,0
T5661,U8254,9245.86,Withdrawal,Wallet,Android,Chennai,315,18,2,26131.77,0,0.285,8,1
T5662,U7810,5327.23,Withdrawal,Card,Android,Hyderabad,1217,1,4,768.44,0,0.402,8,0
T5663,U3427,40651.91,Payment,UPI,Web,Chennai,487,4,1,22184.28,1,0.889,1,0
T5664,U2208,28958.89,Transfer,Card,Android,Bangalore,1537,17,0,5165.13,0,0.096,1,0
T5665,U1390,30933.34,Withdrawal,Wallet,iOS,Hyderabad,1161,15,0,8653.61,0,0.066,8,0
T5666,U1591,39084.03,Payment,NetBanking,iOS,Mumbai,458,9,3,17210.35,0,0.664,8,0
T5667,U4525,35178.7,Transfer,Wallet,Android,Delhi,239,20,3,8305.91,0,0.364,2,0
T5668,U3937,41731.19,Withdrawal,NetBanking,Android,Delhi,1074,2,2,5127.8,0,0.178,8,0
T5669,U8453,2857.88,Payment,NetBanking,Android,Bangalore,802,9,0,26576.4,0,0.702,1,0
T5670,U5595,37388.66,Withdrawal,UPI,Web,Bangalore,683,23,1,27211.03,0,0.243,5,0
T5671,U5846,42550.1,Withdrawal,Wallet,Web,Delhi,1425,12,1,1187.51,0,0.566,5,1
T5672,U1949,14342.45,Payment,Card,iOS,Chennai,833,20,2,15053.62,0,0.409,8,0
T5673,U4870,32040.34,Withdrawal,UPI,Web,Mumbai,1373,9,0,6190.0,0,0.361,8,0
T5674,U2970,15742.4,Payment,NetBanking,Web,Mumbai,1703,10,3,25915.92,0,0.721,4,0
T5675,U8691,47900.65,Transfer,Wallet,iOS,Bangalore,845,6,1,13929.39,0,0.613,2,0
T5676,U3084,1719.51,Payment,Card,iOS,Bangalore,1054,1,4,14405.89,0,0.514,6,0
T5677,U9536,29010.65,Transfer,UPI,Android,Chennai,356,18,2,18861.43,0,0.128,4,0
T5678,U7365,8366.85,Withdrawal,Card,Android,Bangalore,19,17,1,1763.16,1,0.586,2,0
T5679,U2092,35625.4,Payment,Wallet,Web,Mumbai,96,10,4,3906.21,0,0.693,9,0
T5680,U2878,8835.72,Payment,Card,iOS,Delhi,554,16,4,15001.72,0,0.815,9,0
T5681,U1730,11807.39,Payment,UPI,Web,Mumbai,882,2,1,29004.54,0,0.299,7,0
T5682,U2075,24743.82,Payment,Card,Web,Chennai,1372,19,2,25323.81,0,0.264,2,0
T5683,U6461,45746.01,Transfer,Wallet,iOS,Delhi,724,11,4,26691.9,0,0.749,3,0
T5684,U3536,10625.13,Transfer,UPI,iOS,Delhi,13,1,4,4200.94,0,0.467,9,0
T5685,U8306,7254.79,Withdrawal,NetBanking,iOS,Mumbai,1056,0,0,28762.86,0,0.406,8,0
T5686,U6729,37960.89,Withdrawal,UPI,iOS,Delhi,1230,8,0,21926.78,0,0.161,2,0
T5687,U2697,25055.95,Withdrawal,Wallet,Web,Delhi,1854,21,0,9837.98,0,0.434,5,0
T5688,U2947,45593.67,Withdrawal,Card,Web,Bangalore,1914,23,4,25947.57,0,0.726,2,0
T5689,U8342,7373.4,Payment,NetBanking,Web,Delhi,1531,18,4,22444.56,1,0.451,1,1
T5690,U9258,32314.1,Transfer,NetBanking,iOS,Chennai,910,7,2,22121.64,0,0.873,9,0
T5691,U8908,11682.31,Transfer,Card,Android,Delhi,1819,8,3,22065.15,0,0.004,7,0
T5692,U5638,7880.18,Transfer,Wallet,Web,Bangalore,282,6,0,24045.52,1,0.18,4,0
T5693,U4127,34187.3,Transfer,UPI,Android,Hyderabad,1987,3,3,28461.02,0,0.615,3,0
T5694,U6305,29704.55,Withdrawal,Wallet,Android,Hyderabad,1484,21,0,4192.46,0,0.672,3,0
T5695,U1553,37753.63,Payment,NetBanking,Android,Chennai,1140,15,0,29985.72,0,0.276,7,0
T5696,U7936,15507.66,Transfer,UPI,iOS,Chennai,890,5,2,26182.95,0,0.942,9,0
T5697,U4426,22426.18,Payment,UPI,iOS,Delhi,1411,17,2,13304.65,1,0.331,7,0
T5698,U2447,20303.31,Payment,Card,Web,Delhi,1233,1,1,4807.39,0,0.411,2,0
T5699,U2792,49205.27,Payment,Wallet,Web,Hyderabad,1985,10,0,13668.27,0,0.976,6,0
T5700,U1917,14647.84,Payment,UPI,iOS,Hyderabad,945,4,0,23380.49,0,0.479,8,0
T5701,U3887,14776.12,Transfer,Card,iOS,Mumbai,1888,16,0,18113.36,0,0.613,7,0
T5702,U1458,17759.68,Transfer,Wallet,Android,Hyderabad,1760,4,2,8458.57,0,0.54,2,0
T5703,U9877,28251.47,Transfer,NetBanking,iOS,Hyderabad,11,2,0,12263.16,0,0.178,7,0
T5704,U5436,12653.52,Withdrawal,NetBanking,iOS,Chennai,1154,18,1,28633.54,0,0.992,9,0
T5705,U4576,45768.73,Transfer,Wallet,iOS,Mumbai,1648,7,4,24134.24,0,0.059,3,0
T5706,U6713,13320.99,Withdrawal,UPI,iOS,Mumbai,158,10,1,3809.67,0,0.983,3,0
T5707,U5822,44796.0,Withdrawal,UPI,Android,Delhi,957,2,4,16407.22,0,0.468,5,0
T5708,U1900,5218.58,Withdrawal,NetBanking,Web,Delhi,161,2,2,27936.45,0,0.19,9,0
T5709,U9702,32845.31,Transfer,NetBanking,Android,Mumbai,1598,0,3,1125.83,0,0.167,1,0
T5710,U6583,45353.93,Transfer,UPI,iOS,Mumbai,1711,23,2,1372.17,0,0.656,7,0
T5711,U3196,8479.03,Transfer,Wallet,iOS,Delhi,1949,12,3,21530.31,0,0.711,7,0
T5712,U2817,48417.93,Withdrawal,NetBanking,Web,Chennai,315,9,4,17308.81,0,0.899,4,0
T5713,U4828,22671.52,Withdrawal,UPI,Web,Chennai,1712,5,3,1475.38,0,0.237,6,0
T5714,U3241,47288.47,Payment,Wallet,Web,Chennai,1861,10,4,29880.89,0,0.433,1,0
T5715,U9389,33857.16,Withdrawal,Card,Android,Chennai,891,7,3,17444.85,0,0.971,4,0
T5716,U3648,15114.26,Withdrawal,Wallet,Web,Delhi,484,18,4,14808.7,0,0.428,3,0
T5717,U9142,9455.71,Transfer,UPI,iOS,Bangalore,1397,10,3,13486.14,0,0.46,5,0
T5718,U4535,15221.57,Payment,Wallet,iOS,Hyderabad,816,5,4,21050.45,0,0.289,8,0
T5719,U9051,4696.22,Payment,UPI,iOS,Hyderabad,1104,11,1,13804.88,0,0.871,5,0
T5720,U5024,7236.2,Payment,NetBanking,Android,Hyderabad,1673,17,0,19806.4,0,0.366,1,0
T5721,U8878,5277.79,Transfer,Card,Web,Hyderabad,42,2,1,14701.19,0,0.636,2,0
T5722,U9242,21176.03,Payment,NetBanking,Web,Delhi,1190,12,2,18360.46,0,0.183,2,0
T5723,U2603,39789.14,Payment,NetBanking,Web,Bangalore,1363,3,3,24175.07,0,0.616,9,0
T5724,U1804,7112.11,Transfer,UPI,Web,Delhi,787,8,4,24533.33,0,0.934,7,0
T5725,U6513,6559.51,Payment,UPI,iOS,Bangalore,1749,15,1,25486.54,0,0.777,4,0
T5726,U2615,32189.28,Withdrawal,UPI,Android,Delhi,1740,11,1,6168.79,0,0.068,9,0
T5727,U2285,9899.29,Withdrawal,UPI,Web,Mumbai,1420,19,4,1927.49,0,0.634,9,0
T5728,U8940,4925.62,Withdrawal,NetBanking,iOS,Bangalore,1654,6,3,25100.54,0,0.559,7,0
T5729,U4527,8384.09,Withdrawal,UPI,iOS,Hyderabad,1192,11,2,1364.71,0,0.339,9,0
T5730,U4498,46190.38,Withdrawal,UPI,Android,Bangalore,804,7,2,6483.37,0,0.843,9,0
T5731,U9913,41082.49,Withdrawal,NetBanking,Web,Chennai,1999,20,2,15833.34,0,0.792,7,0
T5732,U7002,17735.52,Withdrawal,Card,Android,Bangalore,1572,14,4,25677.46,0,0.649,5,0
T5733,U5071,32808.25,Withdrawal,Card,Web,Chennai,1260,1,1,26913.76,0,0.744,9,0
T5734,U4838,26886.92,Withdrawal,Wallet,Android,Chennai,1285,10,2,18878.71,0,0.193,3,0
T5735,U5732,33872.36,Transfer,NetBanking,Web,Mumbai,376,23,1,29006.08,1,0.92,4,0
T5736,U2623,34149.42,Transfer,UPI,Web,Bangalore,1810,20,2,21925.29,0,0.668,6,0
T5737,U6279,31455.26,Withdrawal,Wallet,Android,Mumbai,271,4,2,15878.96,0,0.468,7,0
T5738,U8639,13341.76,Transfer,Card,Web,Hyderabad,655,22,3,4117.68,0,0.193,8,0
T5739,U6546,1998.37,Transfer,Card,Android,Bangalore,547,5,4,12920.69,0,0.683,4,0
T5740,U1657,22805.56,Withdrawal,NetBanking,Android,Delhi,1076,18,3,24687.99,0,0.097,9,0
T5741,U2766,44554.15,Withdrawal,UPI,Web,Delhi,1564,13,1,8581.05,0,0.32,3,0
T5742,U7049,28496.39,Transfer,UPI,Web,Delhi,25,6,1,17390.31,0,0.574,3,0
T5743,U9208,41627.93,Withdrawal,Wallet,Android,Chennai,114,11,4,29504.69,0,0.646,5,0
T5744,U9846,49581.64,Withdrawal,Card,iOS,Delhi,800,16,2,5315.28,0,0.017,2,0
T5745,U9814,8222.63,Withdrawal,Wallet,Android,Hyderabad,1236,3,4,3133.57,0,0.009,1,0
T5746,U5942,34604.29,Withdrawal,Wallet,iOS,Bangalore,729,19,2,23888.34,0,0.111,9,0
T5747,U2497,33730.96,Transfer,Wallet,iOS,Bangalore,1958,21,0,845.16,0,0.768,8,0
T5748,U6484,48998.77,Payment,UPI,Android,Chennai,1711,21,0,19333.35,0,0.567,3,0
T5749,U5351,49280.76,Transfer,Card,Android,Chennai,1092,9,4,10138.78,0,0.608,5,0
T5750,U6827,34349.6,Payment,Wallet,Android,Chennai,1018,23,0,21742.03,0,0.603,8,0
T5751,U7314,12218.56,Payment,Card,iOS,Hyderabad,57,0,0,3695.57,0,0.037,2,0
T5752,U6186,39937.86,Payment,Card,Android,Bangalore,669,22,1,9968.31,0,0.172,7,0
T5753,U3930,5396.11,Transfer,Wallet,Android,Mumbai,1310,3,2,609.4,0,0.728,9,0
